title,description,price,date_place
"Sehr schöne KTM aus zweiter Hand - gemäss den Angaben vom Vorbesitzer hat sie gemessene 82PS

Service letzten Sommer gemacht, seitdem keine 100Km gefahren

Kit Evo 1 mit Luftfilter und Remuskompl.Anlage (Beiblatt mit EG-Genehmigung)
Kit Evo 2 Nockenwelle
Heckumbau mit Mini-LED-Blinker
Schwinge Pulverbeschichtet
Felgen und Plastik mit spez.Lack in blau, schwarz, violett Effekt (vom Spengler/Lackierer gemacht)
Ion Batterie
Sturzpad vo
Spez.Verschalung Gabel
Übersetzung 17:44
Spez. Bremsen vo
Lenkerspiegel
inkl. Heckständer

Z.z. funktioniert die Hinterradbremse nicht.

Das Motorrad wird privat ab Platz ohne Garantie verkauft. Wandelung und Minderung sind ausgeschlossen. Alle Angaben ohne Gewähr.","Herzlich Willkommen bei der hostettler moto ag Bern.

Gerne beraten wir dich persönlich beim Kauf deines Motorrads und machen dir ein faires Angebot für dein Eintauschfahrzeug. Frag uns auch nach Finanzierung- oder Leasingmöglichkeiten.

Bist du an einer Probefahrt interessiert? Wir haben sämtliche Ducati Modelle für eine Probefahrt bereit. Ruf uns einfach an, um einen Termin zu reservieren.

Für ein Eintausch- und Finanzierungsangebot besuchst du uns am besten während unserer Öffnungszeiten in unserem Showroom in Bern.

hostettler moto ag Bern
031 938 06 06


Wir freuen uns auf deine Kontaktaufnahme oder deinen Besuch.",No price found,No date & place found
DUCATI HYPERMOTARD 698 Mono,"Herzlich Willkommen bei der hostettler moto ag Bern.

Gerne beraten wir dich persönlich beim Kauf deines Motorrads und machen dir ein faires Angebot für dein Eintauschfahrzeug. Frag uns auch nach Finanzierung- oder Leasingmöglichkeiten.

Bist du an einer Probefahrt interessiert? Wir haben sämtliche Ducati Modelle für eine Probefahrt bereit. Ruf uns einfach an, um einen Termin zu reservieren.

Für ein Eintausch- und Finanzierungsangebot besuchst du uns am besten während unserer Öffnungszeiten in unserem Showroom in Bern.

hostettler moto ag Bern
031 938 06 06


Wir freuen uns auf deine Kontaktaufnahme oder deinen Besuch.",No price found,No date & place found
"Herzlich Willkommen bei der hostettler moto ag Bern.

Gerne beraten wir dich persönlich beim Kauf deines Motorrads und machen dir ein faires Angebot für dein Eintauschfahrzeug. Frag uns auch nach Finanzierung- oder Leasingmöglichkeiten.

Bist du an einer Probefahrt interessiert? Wir haben sämtliche Ducati Modelle für eine Probefahrt bereit. Ruf uns einfach an, um einen Termin zu reservieren.

Für ein Eintausch- und Finanzierungsangebot besuchst du uns am besten während unserer Öffnungszeiten in unserem Showroom in Bern.

hostettler moto ag Bern
031 938 06 06


Wir freuen uns auf deine Kontaktaufnahme oder deinen Besuch.","Verkaufe meine Honda Hornet PC 34 in gutem Zustand.

Letzte MFK: 29.03.2022
Kilometerstand: 13'500 km
Leistung: 70 kW
Reifen: Profil noch in Ordnung, aber die Reifen sind etwas älter
Zustand: Motorrad läuft einwandfrei, gepflegt

Preis: CHF 2'500.-

Besichtigung & Probefahrt möglich. Bei Interesse einfach melden!

Tel: 0793356451",No price found,No date & place found
Honda Hornet PC 34,"Verkaufe meine Honda Hornet PC 34 in gutem Zustand.

Letzte MFK: 29.03.2022
Kilometerstand: 13'500 km
Leistung: 70 kW
Reifen: Profil noch in Ordnung, aber die Reifen sind etwas älter
Zustand: Motorrad läuft einwandfrei, gepflegt

Preis: CHF 2'500.-

Besichtigung & Probefahrt möglich. Bei Interesse einfach melden!

Tel: 0793356451",No price found,No date & place found
"Verkaufe meine Honda Hornet PC 34 in gutem Zustand.

Letzte MFK: 29.03.2022
Kilometerstand: 13'500 km
Leistung: 70 kW
Reifen: Profil noch in Ordnung, aber die Reifen sind etwas älter
Zustand: Motorrad läuft einwandfrei, gepflegt

Preis: CHF 2'500.-

Besichtigung & Probefahrt möglich. Bei Interesse einfach melden!

Tel: 0793356451","Suzuki in Top Zustand wurde regelmässig gewartet. Ideal für Anfänger und auch erfahrene Fahrer. Körpergrösse vom Vorbesitzer 160cm.
Nicht vorgeführt, wenn jedoch gewünscht für einen Aufpreis von 500. - SFr machbar.
Bei Interesse für Besichtigung und probefahren gerne melden.
Privatverkauf daher ohne Garantie.",No price found,No date & place found
SUZUKI VS 750 GLP,"Suzuki in Top Zustand wurde regelmässig gewartet. Ideal für Anfänger und auch erfahrene Fahrer. Körpergrösse vom Vorbesitzer 160cm.
Nicht vorgeführt, wenn jedoch gewünscht für einen Aufpreis von 500. - SFr machbar.
Bei Interesse für Besichtigung und probefahren gerne melden.
Privatverkauf daher ohne Garantie.",No price found,No date & place found
"Suzuki in Top Zustand wurde regelmässig gewartet. Ideal für Anfänger und auch erfahrene Fahrer. Körpergrösse vom Vorbesitzer 160cm.
Nicht vorgeführt, wenn jedoch gewünscht für einen Aufpreis von 500. - SFr machbar.
Bei Interesse für Besichtigung und probefahren gerne melden.
Privatverkauf daher ohne Garantie.","Zu Verkaufen, 
Sachs Bonanza 503 HG ab grossem Service mit Ausweis. 
Der Tank und die Seitenschützer wurden Sandgestrahlt, grundiert und in Perlenzian Blau Lackiert. Das Mofa wurde General überholt und in einen einwandfreien, fahrtauglichen Zustand gemacht.
Jg. und km geschätzt. 
Es wurde ein grosser Service gemacht. Neuteile sind:
Antriebskette, Tretkette, Sitzbank, Auspuff kompl.,Pedal  Gabelfedern,Tachoantrieb abdeckung,Radlager,Reflektor mit Birnen h.+v.,Lenker,Bonanza und Speed-way Kleber, Lenkschloss,Kupplung, Getriebeoel,Zündkerze und der Benzinhahn etc.etc..
Der Motor ist in sehr gutem Zustand und hat gut Kraft,es fährt ca.35kmh.
Bitte auch meine anderen Angebote anschauen. Danke. 
Nur Barzahlung bei Abholung kein Versand oder Kurier. 
Kein Auslandverkauf!!
Keine Garantie, Minderung oder Rücknahme da es sich um einen Privatverkauf handelt.",No price found,No date & place found
Occ.Sachs Bonanza HG ab grossem Service,"Zu Verkaufen, 
Sachs Bonanza 503 HG ab grossem Service mit Ausweis. 
Der Tank und die Seitenschützer wurden Sandgestrahlt, grundiert und in Perlenzian Blau Lackiert. Das Mofa wurde General überholt und in einen einwandfreien, fahrtauglichen Zustand gemacht.
Jg. und km geschätzt. 
Es wurde ein grosser Service gemacht. Neuteile sind:
Antriebskette, Tretkette, Sitzbank, Auspuff kompl.,Pedal  Gabelfedern,Tachoantrieb abdeckung,Radlager,Reflektor mit Birnen h.+v.,Lenker,Bonanza und Speed-way Kleber, Lenkschloss,Kupplung, Getriebeoel,Zündkerze und der Benzinhahn etc.etc..
Der Motor ist in sehr gutem Zustand und hat gut Kraft,es fährt ca.35kmh.
Bitte auch meine anderen Angebote anschauen. Danke. 
Nur Barzahlung bei Abholung kein Versand oder Kurier. 
Kein Auslandverkauf!!
Keine Garantie, Minderung oder Rücknahme da es sich um einen Privatverkauf handelt.",No price found,No date & place found
"Zu Verkaufen, 
Sachs Bonanza 503 HG ab grossem Service mit Ausweis. 
Der Tank und die Seitenschützer wurden Sandgestrahlt, grundiert und in Perlenzian Blau Lackiert. Das Mofa wurde General überholt und in einen einwandfreien, fahrtauglichen Zustand gemacht.
Jg. und km geschätzt. 
Es wurde ein grosser Service gemacht. Neuteile sind:
Antriebskette, Tretkette, Sitzbank, Auspuff kompl.,Pedal  Gabelfedern,Tachoantrieb abdeckung,Radlager,Reflektor mit Birnen h.+v.,Lenker,Bonanza und Speed-way Kleber, Lenkschloss,Kupplung, Getriebeoel,Zündkerze und der Benzinhahn etc.etc..
Der Motor ist in sehr gutem Zustand und hat gut Kraft,es fährt ca.35kmh.
Bitte auch meine anderen Angebote anschauen. Danke. 
Nur Barzahlung bei Abholung kein Versand oder Kurier. 
Kein Auslandverkauf!!
Keine Garantie, Minderung oder Rücknahme da es sich um einen Privatverkauf handelt.",Gabel federd rad kein spiel bremsen und lichter gehen...neues oel,No price found,No date & place found
Puch maxi s,Gabel federd rad kein spiel bremsen und lichter gehen...neues oel,No price found,No date & place found
Gabel federd rad kein spiel bremsen und lichter gehen...neues oel,"Verkaufe einen neuwertigen Piaggio Roller in der Farbe Hellgrau-matallic.


- Inverkehrsetzung Ende 11.11.2019

- Kilometerstand ca. 2300km.

- Höchstgeschwindigkeit 75km/h.

- Mit Helmfach im Sattel. 

- Funktionen (Licht etc.) alles einwandfrei. 

Roller in einem top Zustand und sehr schön zum fahren.

Der Neupreis war 4'400 CHF. 

Neue Batterie Januar 2024


Sie interessieren sich für dieses Inserat? Ich freue mich auf Ihre Nachricht!",No price found,No date & place found
Piaggio NRG Power DD,"Verkaufe einen neuwertigen Piaggio Roller in der Farbe Hellgrau-matallic.


- Inverkehrsetzung Ende 11.11.2019

- Kilometerstand ca. 2300km.

- Höchstgeschwindigkeit 75km/h.

- Mit Helmfach im Sattel. 

- Funktionen (Licht etc.) alles einwandfrei. 

Roller in einem top Zustand und sehr schön zum fahren.

Der Neupreis war 4'400 CHF. 

Neue Batterie Januar 2024


Sie interessieren sich für dieses Inserat? Ich freue mich auf Ihre Nachricht!",No price found,No date & place found
"Verkaufe einen neuwertigen Piaggio Roller in der Farbe Hellgrau-matallic.


- Inverkehrsetzung Ende 11.11.2019

- Kilometerstand ca. 2300km.

- Höchstgeschwindigkeit 75km/h.

- Mit Helmfach im Sattel. 

- Funktionen (Licht etc.) alles einwandfrei. 

Roller in einem top Zustand und sehr schön zum fahren.

Der Neupreis war 4'400 CHF. 

Neue Batterie Januar 2024


Sie interessieren sich für dieses Inserat? Ich freue mich auf Ihre Nachricht!","Mofa zu verkaufen

Ich biete hier mein Mofa zum Verkauf an. Es ist technisch in einem relativ guten Zustand und wurde mit vielen hochwertigen Extras ausgestattet:

13/13 Vergaser für mehr Leistung
Malossi Luftfilter für bessere Luftzufuhr und Performance
43 mm Kolben für mehr Power
Größerer Auspuff für einen sportlicheren Klang und mehr Durchzug
Zusätzlich gebe ich eine Vielzahl an Ersatzteilen mit, die das Mofa in einwandfreiem Zustand halten und dir lange Freude bereiten werden. Das mofa fährt ca 50 km/h und dazu bekommen sie auch die original teile.Der Ausweis ist vorhanden

Wichtig: Das Mofa wird ohne Garantie verkauft.

Bei Interesse oder Fragen einfach melden. Preis ist Verhandelbar",No price found,No date & place found
Piaggio ciao,"Mofa zu verkaufen

Ich biete hier mein Mofa zum Verkauf an. Es ist technisch in einem relativ guten Zustand und wurde mit vielen hochwertigen Extras ausgestattet:

13/13 Vergaser für mehr Leistung
Malossi Luftfilter für bessere Luftzufuhr und Performance
43 mm Kolben für mehr Power
Größerer Auspuff für einen sportlicheren Klang und mehr Durchzug
Zusätzlich gebe ich eine Vielzahl an Ersatzteilen mit, die das Mofa in einwandfreiem Zustand halten und dir lange Freude bereiten werden. Das mofa fährt ca 50 km/h und dazu bekommen sie auch die original teile.Der Ausweis ist vorhanden

Wichtig: Das Mofa wird ohne Garantie verkauft.

Bei Interesse oder Fragen einfach melden. Preis ist Verhandelbar",No price found,No date & place found
"Mofa zu verkaufen

Ich biete hier mein Mofa zum Verkauf an. Es ist technisch in einem relativ guten Zustand und wurde mit vielen hochwertigen Extras ausgestattet:

13/13 Vergaser für mehr Leistung
Malossi Luftfilter für bessere Luftzufuhr und Performance
43 mm Kolben für mehr Power
Größerer Auspuff für einen sportlicheren Klang und mehr Durchzug
Zusätzlich gebe ich eine Vielzahl an Ersatzteilen mit, die das Mofa in einwandfreiem Zustand halten und dir lange Freude bereiten werden. Das mofa fährt ca 50 km/h und dazu bekommen sie auch die original teile.Der Ausweis ist vorhanden

Wichtig: Das Mofa wird ohne Garantie verkauft.

Bei Interesse oder Fragen einfach melden. Preis ist Verhandelbar","Gutes Occasion Motorrad, wird frisch ab Service und MFK verkauft. 
Original Auspuff vorhanden.

Für Besichtigung oder Probefahrt Voranmeldung nötig unter 033 650 19 14.
Rufen Sie uns an, wir beraten Sie gerne.",No price found,No date & place found
HONDA CBF 600 SA ABS (25kW),"Gutes Occasion Motorrad, wird frisch ab Service und MFK verkauft. 
Original Auspuff vorhanden.

Für Besichtigung oder Probefahrt Voranmeldung nötig unter 033 650 19 14.
Rufen Sie uns an, wir beraten Sie gerne.",No price found,No date & place found
"Gutes Occasion Motorrad, wird frisch ab Service und MFK verkauft. 
Original Auspuff vorhanden.

Für Besichtigung oder Probefahrt Voranmeldung nötig unter 033 650 19 14.
Rufen Sie uns an, wir beraten Sie gerne.","Honda RC 14 Professionell umgebaut und einzigartig veredelt!
750cc, 55 kW, Kardan-Antrieb (wartungsfrei)

Top gepflegt und sofort fahrbereit. MfK 03.2025

Diese Honda RC 14 wurde von einer renommierten Motorradwerkstatt im Jahr 2021 umfassend überholt und professionell umgebaut. Dabei wurden alle Schläuche und Leitungen erneuert, die Gabel 2022 revidiert und eine hochwertige Gel-Batterie eingebaut. Seit dem Umbau wurden nur ca. 500 km gefahren. die Maschine ist in einem technisch einwandfreien Zustand und bereit für neue Abenteuer!

Besonderheiten:

Professioneller Umbau: Alle Änderungen sind eingetragen und geprüft.
Wartungsfreier Kardan-Antrieb, keine Kettenpflege nötig!
Einzigartiges Design durch Veredelung einer Basler Künstlerin, ein echter Hingucker!
Leider steht sie bei mir zu oft ungenutzt herum, deshalb suche ich jemanden, der diese Maschine wirklich schätzt und die Zeit hat, sie auszufahren.

Besichtigung lohnt sich, ist angemeldet und kann Probe gefahren werden!
Für Fragen stehe ich gerne zur Verfügung, aber am besten überzeugen Sie sich selbst vor Ort.

Preis ist verhandelbar.",No price found,No date & place found
"Honda RC 14 750cc, 55 kW, Kardan-Antrieb","Honda RC 14 Professionell umgebaut und einzigartig veredelt!
750cc, 55 kW, Kardan-Antrieb (wartungsfrei)

Top gepflegt und sofort fahrbereit. MfK 03.2025

Diese Honda RC 14 wurde von einer renommierten Motorradwerkstatt im Jahr 2021 umfassend überholt und professionell umgebaut. Dabei wurden alle Schläuche und Leitungen erneuert, die Gabel 2022 revidiert und eine hochwertige Gel-Batterie eingebaut. Seit dem Umbau wurden nur ca. 500 km gefahren. die Maschine ist in einem technisch einwandfreien Zustand und bereit für neue Abenteuer!

Besonderheiten:

Professioneller Umbau: Alle Änderungen sind eingetragen und geprüft.
Wartungsfreier Kardan-Antrieb, keine Kettenpflege nötig!
Einzigartiges Design durch Veredelung einer Basler Künstlerin, ein echter Hingucker!
Leider steht sie bei mir zu oft ungenutzt herum, deshalb suche ich jemanden, der diese Maschine wirklich schätzt und die Zeit hat, sie auszufahren.

Besichtigung lohnt sich, ist angemeldet und kann Probe gefahren werden!
Für Fragen stehe ich gerne zur Verfügung, aber am besten überzeugen Sie sich selbst vor Ort.

Preis ist verhandelbar.",No price found,No date & place found
"Honda RC 14 Professionell umgebaut und einzigartig veredelt!
750cc, 55 kW, Kardan-Antrieb (wartungsfrei)

Top gepflegt und sofort fahrbereit. MfK 03.2025

Diese Honda RC 14 wurde von einer renommierten Motorradwerkstatt im Jahr 2021 umfassend überholt und professionell umgebaut. Dabei wurden alle Schläuche und Leitungen erneuert, die Gabel 2022 revidiert und eine hochwertige Gel-Batterie eingebaut. Seit dem Umbau wurden nur ca. 500 km gefahren. die Maschine ist in einem technisch einwandfreien Zustand und bereit für neue Abenteuer!

Besonderheiten:

Professioneller Umbau: Alle Änderungen sind eingetragen und geprüft.
Wartungsfreier Kardan-Antrieb, keine Kettenpflege nötig!
Einzigartiges Design durch Veredelung einer Basler Künstlerin, ein echter Hingucker!
Leider steht sie bei mir zu oft ungenutzt herum, deshalb suche ich jemanden, der diese Maschine wirklich schätzt und die Zeit hat, sie auszufahren.

Besichtigung lohnt sich, ist angemeldet und kann Probe gefahren werden!
Für Fragen stehe ich gerne zur Verfügung, aber am besten überzeugen Sie sich selbst vor Ort.

Preis ist verhandelbar.","MaxiLG 1, mechanisch und optisch guter Zustand. Jg.??, DIV.NEUE TEILE.(alle Teile original).
Motor in originalem Zustand.
Fahrzeugausweis vorhanden.
Tankdeckel mit Schloss.
Das Mofa ist eingelöst und wird mit einer Vignette für das Jahr 2025 verkauft. 

Wenn sie weitere Fragen haben zum Mofa melden sie sich am besten unter: 0765077707",No price found,No date & place found
PUCH Super Maxi LG1,"MaxiLG 1, mechanisch und optisch guter Zustand. Jg.??, DIV.NEUE TEILE.(alle Teile original).
Motor in originalem Zustand.
Fahrzeugausweis vorhanden.
Tankdeckel mit Schloss.
Das Mofa ist eingelöst und wird mit einer Vignette für das Jahr 2025 verkauft. 

Wenn sie weitere Fragen haben zum Mofa melden sie sich am besten unter: 0765077707",No price found,No date & place found
"MaxiLG 1, mechanisch und optisch guter Zustand. Jg.??, DIV.NEUE TEILE.(alle Teile original).
Motor in originalem Zustand.
Fahrzeugausweis vorhanden.
Tankdeckel mit Schloss.
Das Mofa ist eingelöst und wird mit einer Vignette für das Jahr 2025 verkauft. 

Wenn sie weitere Fragen haben zum Mofa melden sie sich am besten unter: 0765077707","Vendo scooter  TGB Tapo 50cc 7029 km qualche graffietto ma tenuto bene, funzionante e con batteria nuova.",No price found,No date & place found
Vendo scooter TGB Tapo 50cc,"Vendo scooter  TGB Tapo 50cc 7029 km qualche graffietto ma tenuto bene, funzionante e con batteria nuova.",No price found,No date & place found
"Vendo scooter  TGB Tapo 50cc 7029 km qualche graffietto ma tenuto bene, funzionante e con batteria nuova.",Vendo Honda 125 custom tenuta molto bene vendo per mancato uso km 20276 e con batteria nuova.,No price found,No date & place found
Honda 125 Custom,Vendo Honda 125 custom tenuta molto bene vendo per mancato uso km 20276 e con batteria nuova.,No price found,No date & place found
Vendo Honda 125 custom tenuta molto bene vendo per mancato uso km 20276 e con batteria nuova.,"Kilometerstand 18628 Km
530 ccm  / 34,2 KW
Antrieb Variomatik Stufenlos (Riemen)
ABS
Scheibenbremsen vorne u. hinten
Helmstaufach
Topcase org. YAMAHA 60 Ltr.
GPS (Garmin zumo (Gratis)
MFK:05.2025
Letzter Servise:05.2024
Serviceheft u. Betriebsanleitung vorhanden
Leichte Kratzspuhren vom Auf u. Absteigen

Möchte den Scooter verkaufen wegen Gesundheit und Alter!
 Bleibt noch bis ende März angemeldet für ev. Probefahrt",No price found,No date & place found
Zu Verkaufen YAMAHA XP500A in Neuwertigem Zustand,"Kilometerstand 18628 Km
530 ccm  / 34,2 KW
Antrieb Variomatik Stufenlos (Riemen)
ABS
Scheibenbremsen vorne u. hinten
Helmstaufach
Topcase org. YAMAHA 60 Ltr.
GPS (Garmin zumo (Gratis)
MFK:05.2025
Letzter Servise:05.2024
Serviceheft u. Betriebsanleitung vorhanden
Leichte Kratzspuhren vom Auf u. Absteigen

Möchte den Scooter verkaufen wegen Gesundheit und Alter!
 Bleibt noch bis ende März angemeldet für ev. Probefahrt",No price found,No date & place found
"Kilometerstand 18628 Km
530 ccm  / 34,2 KW
Antrieb Variomatik Stufenlos (Riemen)
ABS
Scheibenbremsen vorne u. hinten
Helmstaufach
Topcase org. YAMAHA 60 Ltr.
GPS (Garmin zumo (Gratis)
MFK:05.2025
Letzter Servise:05.2024
Serviceheft u. Betriebsanleitung vorhanden
Leichte Kratzspuhren vom Auf u. Absteigen

Möchte den Scooter verkaufen wegen Gesundheit und Alter!
 Bleibt noch bis ende März angemeldet für ev. Probefahrt","Scooter in ottime condizioni meccaniche, pronto da guidare, le seguenti parti sono nuove: cilindro e pistone, carburatore e gomma posteriore. Prima della consegna verrà eseguito un servizio completo e verrà montata una batteria avviamento nuova.

Ultimo collaudo 01.07.2024, targabile da subito KM: 11'793

Esteticamente presenta segni e graffi sul lato destro, vedi foto.

Per favore solo persone veramente interessate.",No price found,No date & place found
Tell Zahara 125cc,"Scooter in ottime condizioni meccaniche, pronto da guidare, le seguenti parti sono nuove: cilindro e pistone, carburatore e gomma posteriore. Prima della consegna verrà eseguito un servizio completo e verrà montata una batteria avviamento nuova.

Ultimo collaudo 01.07.2024, targabile da subito KM: 11'793

Esteticamente presenta segni e graffi sul lato destro, vedi foto.

Per favore solo persone veramente interessate.",No price found,No date & place found
"Scooter in ottime condizioni meccaniche, pronto da guidare, le seguenti parti sono nuove: cilindro e pistone, carburatore e gomma posteriore. Prima della consegna verrà eseguito un servizio completo e verrà montata una batteria avviamento nuova.

Ultimo collaudo 01.07.2024, targabile da subito KM: 11'793

Esteticamente presenta segni e graffi sul lato destro, vedi foto.

Per favore solo persone veramente interessate.","Motor 1500 W

2 Lithium Batterien 60V / 40Ah

Max. Laufleistung 100 - 120 km

max. Geschwindigkeit 45 Km/h

Stossdämpfer vorne + hinten

Licht vorne

Bremslicht hinten

Richtungsweiser vorne + hinten

2 Rückspiegel

Tachometer

Horn

Garantie

Dokumentation",No price found,No date & place found
Elektroroller CP-1.6,"Motor 1500 W

2 Lithium Batterien 60V / 40Ah

Max. Laufleistung 100 - 120 km

max. Geschwindigkeit 45 Km/h

Stossdämpfer vorne + hinten

Licht vorne

Bremslicht hinten

Richtungsweiser vorne + hinten

2 Rückspiegel

Tachometer

Horn

Garantie

Dokumentation",No price found,No date & place found
"Motor 1500 W

2 Lithium Batterien 60V / 40Ah

Max. Laufleistung 100 - 120 km

max. Geschwindigkeit 45 Km/h

Stossdämpfer vorne + hinten

Licht vorne

Bremslicht hinten

Richtungsweiser vorne + hinten

2 Rückspiegel

Tachometer

Horn

Garantie

Dokumentation","Top Zustand, Desmo Service gemacht, incl: Griffheizung, Seitentaschen, LED Blinker, spez. Lackierung,
Fahrwerk tief, Kundenmotorrad,",No price found,No date & place found
DUCATI Scrambler 800 Icon,"Top Zustand, Desmo Service gemacht, incl: Griffheizung, Seitentaschen, LED Blinker, spez. Lackierung,
Fahrwerk tief, Kundenmotorrad,",No price found,No date & place found
"Top Zustand, Desmo Service gemacht, incl: Griffheizung, Seitentaschen, LED Blinker, spez. Lackierung,
Fahrwerk tief, Kundenmotorrad,","Zum Verkauf steht eine Aprilia SX 125, ein sportliches und zuverlässiges Leichtkraftrad mit erst 11?719 km auf der Uhr. Die Maschine ist geprüft und somit sofort einsatzbereit! Der GPR Auspuff (Legal) sorgt für einen kernigen Sound und eine verbesserte Optik

Details:

? Modell: Aprilia SX 125
? Kilometerstand: 11?719 km
? Leistung: 15 PS 
? Jahrgang: 2021
? Zustand: Sehr gepflegt, regelmäßig gewartet
? Reifen & Bremsen: In gutem Zustand
? 1. inverkehrsetzung: 09.03.2023

Die Aprilia SX 125 überzeugt mit ihrem agilen Handling, sportlichem Design und zuverlässigem Motor. Perfekt für Fahranfänger oder als wendiges Alltagsbike.

Preis: 3?200.- (Verhandelbar)

Besichtigung und Probefahrt nach Absprache möglich.
Bei Interesse einfach melden!",No price found,No date & place found
Aprilia Sx125,"Zum Verkauf steht eine Aprilia SX 125, ein sportliches und zuverlässiges Leichtkraftrad mit erst 11?719 km auf der Uhr. Die Maschine ist geprüft und somit sofort einsatzbereit! Der GPR Auspuff (Legal) sorgt für einen kernigen Sound und eine verbesserte Optik

Details:

? Modell: Aprilia SX 125
? Kilometerstand: 11?719 km
? Leistung: 15 PS 
? Jahrgang: 2021
? Zustand: Sehr gepflegt, regelmäßig gewartet
? Reifen & Bremsen: In gutem Zustand
? 1. inverkehrsetzung: 09.03.2023

Die Aprilia SX 125 überzeugt mit ihrem agilen Handling, sportlichem Design und zuverlässigem Motor. Perfekt für Fahranfänger oder als wendiges Alltagsbike.

Preis: 3?200.- (Verhandelbar)

Besichtigung und Probefahrt nach Absprache möglich.
Bei Interesse einfach melden!",No price found,No date & place found
"Zum Verkauf steht eine Aprilia SX 125, ein sportliches und zuverlässiges Leichtkraftrad mit erst 11?719 km auf der Uhr. Die Maschine ist geprüft und somit sofort einsatzbereit! Der GPR Auspuff (Legal) sorgt für einen kernigen Sound und eine verbesserte Optik

Details:

? Modell: Aprilia SX 125
? Kilometerstand: 11?719 km
? Leistung: 15 PS 
? Jahrgang: 2021
? Zustand: Sehr gepflegt, regelmäßig gewartet
? Reifen & Bremsen: In gutem Zustand
? 1. inverkehrsetzung: 09.03.2023

Die Aprilia SX 125 überzeugt mit ihrem agilen Handling, sportlichem Design und zuverlässigem Motor. Perfekt für Fahranfänger oder als wendiges Alltagsbike.

Preis: 3?200.- (Verhandelbar)

Besichtigung und Probefahrt nach Absprache möglich.
Bei Interesse einfach melden!","Sehr gut erhaltene Honda Rarität. Ab MFK und Alles gemacht. 

Einlösen und losfahren. 

Keine Preisverhandlungen !",No price found,No date & place found
Honda CB 750 F,"Sehr gut erhaltene Honda Rarität. Ab MFK und Alles gemacht. 

Einlösen und losfahren. 

Keine Preisverhandlungen !",No price found,No date & place found
"Sehr gut erhaltene Honda Rarität. Ab MFK und Alles gemacht. 

Einlösen und losfahren. 

Keine Preisverhandlungen !","Diese superhandliche Honda CB 750A Hornet ""Sport-Pack"" in ""GRAPHITE BLACK"" ist ab Lager Stahlmoto umgehend verfügbar. Neupreis Fr. 9170.- inkl. Sportpack (Quick Shifter, Fly Screen, Sozius Abdeckung und Alu Fussrasten) - jetzt zum Saison Start Deal für Fr. 8530.- plus Fr. 300.- Bereitstellungs-Pauschale (voller Tank, Vignette, Formalitäten) - 48 Mt. Honda Swiss Garantie.

35kW Version für Fr. 150.- Aufpreis möglich

Die Hornet 750 bringt frischen Wind in die Kompaktklasse; ein Motor mit tollem Sound und der besten Leistung in dieser Klasse, kombiniert mit einem sportlichen Fahrwerk und alles verpackt im coolen Streetfighter Look. TFT Display mit Konnektivität, ABS, 3 Fahrmodi.

*** Wir sind der grösste Yamaha, Moto Guzzi und Honda Vertreter der Ostschweiz, sowie Zontes Verkaufs- und Servicestelle. Wir sind bekannt für einen freundlichen, ehrlichen und kompetenten Umgang und es ist unser Ziel, dir den besten Service zu bieten. - Ein Besuch bei uns wird dich überzeugen - Eintausch willkommen. ***

YAMAHA - MOTO GUZZI - HONDA - ZONTES

on parle français; we speak english; parliamo italiano",No price found,No date & place found
HONDA CB 750 Hornet,"Diese superhandliche Honda CB 750A Hornet ""Sport-Pack"" in ""GRAPHITE BLACK"" ist ab Lager Stahlmoto umgehend verfügbar. Neupreis Fr. 9170.- inkl. Sportpack (Quick Shifter, Fly Screen, Sozius Abdeckung und Alu Fussrasten) - jetzt zum Saison Start Deal für Fr. 8530.- plus Fr. 300.- Bereitstellungs-Pauschale (voller Tank, Vignette, Formalitäten) - 48 Mt. Honda Swiss Garantie.

35kW Version für Fr. 150.- Aufpreis möglich

Die Hornet 750 bringt frischen Wind in die Kompaktklasse; ein Motor mit tollem Sound und der besten Leistung in dieser Klasse, kombiniert mit einem sportlichen Fahrwerk und alles verpackt im coolen Streetfighter Look. TFT Display mit Konnektivität, ABS, 3 Fahrmodi.

*** Wir sind der grösste Yamaha, Moto Guzzi und Honda Vertreter der Ostschweiz, sowie Zontes Verkaufs- und Servicestelle. Wir sind bekannt für einen freundlichen, ehrlichen und kompetenten Umgang und es ist unser Ziel, dir den besten Service zu bieten. - Ein Besuch bei uns wird dich überzeugen - Eintausch willkommen. ***

YAMAHA - MOTO GUZZI - HONDA - ZONTES

on parle français; we speak english; parliamo italiano",No price found,No date & place found
